title,date,rating,userName,isEdited,review,app_name,app_id,developerResponse
Bright Blue UI sa new update -masakit sa mata!,2019-07-31 06:07:43,3,Dexterr2,False,"Hello Designer, medyo a big No No yung color ng UI nyo, masyadong masakit at confusing tingnan sa mata yung bright blue color ng interface nyo.. ok na yung dating Dark Blue na background.",gcash,520020791,
Cant access my account ..,2020-06-13 03:43:18,1,Putagram,False,I cant access my account been days..i need my money..help center so slow,gcash,520020791,
Can’t verify my account,2020-06-07 15:07:04,2,Aeux,False,I’m a student and I don’t have government ID I can’t fully verified my account.,gcash,520020791,
I can’t Verify,2020-06-03 05:31:41,1,troyeee1992,False,I can’t verify using my PRC ID! It’s on the suggested list but when I try to verify on the app there’s no PRC ID option that I can choose! Nag cash in na ako pero di ako maka send yung mga bills ko! Yung hotline nyo naman ayaw mag accept!,gcash,520020791,
big help,2020-04-28 15:38:45,5,mong2baching,False,during ecq. doing most of my transactions using this app.,gcash,520020791,
GAME CREDIT PIN DID NOT ARRIVE,2020-04-24 15:19:34,1,itsgeorgejj,False,"First try, I was successful in buying 100 pesos worth of game credits. However, the next purchase, I did not receive the pin anymore. What a huge scam",gcash,520020791,
Verification Problem using PRC ID,2020-04-02 03:28:25,1,deysimi,False,The verification process is not accepting my PRC ID. Don’t put the other ID options if you won’t accept/recognize them.,gcash,520020791,
Add Card,2019-12-28 06:12:41,1,zimzalabimmmm,False,I can’t add my cards! What’s wrong with this? It always says “Oops! client has no card” and continues to redirect me to the page where I can’t add a card.,gcash,520020791,
Y’all need to fix this app.,2019-10-04 23:03:23,1,Andrew_000000,False,Cash in takes forever to load. Very inconvenient to use.,gcash,520020791,
always logged out automatically,2019-08-25 05:08:06,1,shangen18,False,"i started using this app just to try its newest investment scheme, but every time i’ll buy shares it automatically logged me out.. says i already logged in to other device, its so annoying and frustrating i might cash out my gcash money soon",gcash,520020791,
Annoying af,2019-03-30 02:23:16,2,gcrash67,False,How to unlock gcash? I did everthing it says just to unlock mine but it didn’t work... I need help,gcash,520020791,
Poor user interface,2019-07-24 13:31:27,1,acctgac,False,"Can't use GCash Invest because the ""I agree"" button doesn't fit the screen",gcash,520020791,
Can’t buy load,2019-07-08 06:47:15,1,Hangryburgers,False,It updated now I can’t buy load. What’s happening? Did I miss an announcements? Please fix it,gcash,520020791,
Keeps on crashing!,2019-05-31 02:16:11,1,Jajalynne,False,keeps on crashing. please improve,gcash,520020791,
Cashout,2019-04-09 10:53:45,1,NBVizcayno,False,"Why is there no Cashout option?? If you click the button, it will forward you to appstore.",gcash,520020791,
Update crashes,2019-02-05 05:20:56,1,mcpoloy30,False,Just updated but keeps on crashing as I opened it.,gcash,520020791,"{'id': 7177048, 'body': 'Hi Mcpoloy, thank you for reaching out. Kindly reinstall your GCash App and try again. If the issue still persists, kindly send us a PM at m.me/gcashcare together with your GCash-registered mobile number for us to check. Thank you.', 'modified': '2019-02-06T09:41:57Z'}"
Useless app,2019-01-21 05:22:14,1,RBPTeam,False,"An app that doesn't work. Keeps on crashing. I seldom able to log in. When it logs in, it logs me out. So frustrating..",gcash,520020791,
Load didnt received and no refund,2018-11-13 02:22:29,1,JeromeDBur,False,"Give me a call, and refund my load and ill change my review thank you",gcash,520020791,
Registration,2018-04-04 14:55:42,1,sushiiee,False,I can't register! It always says 'oops there's seems to be a problem try again later',gcash,520020791,
Can’t pay bills using app,2021-05-10 07:29:56,1,Krdchua,False,"Issue is ongoing for 2 months now, still unresolved.",gcash,520020791,
Cryptocurrency,2021-04-05 05:04:59,3,Niel Khristian,False,"Add cryptocurrency wallets like bitcoins, etherium, litecoin, etc for easy withdrawals of money from other cryptowallets to gcash",gcash,520020791,
"Pathetic Service,2% Service Fee?",2021-04-13 01:27:18,1,Gabbyseth,False,How will filipinos get ahead? when this companies ruled our country? such a scammer services they have!,gcash,520020791,
BRING BACK THE SEMI VERIFIED,2020-05-24 03:41:38,3,asdgdkdkd,False,Bring the semi verified for students like us it’s much more easier for us to get full verified,gcash,520020791,
Bank transfer,2020-11-18 12:23:36,1,Rjay_88,False,Why cant i transfer to other bank???,gcash,520020791,
Voucher Error,2020-11-05 03:52:26,1,Donnified345,False,"Won a voucher but failed to receive it, also they are accepting fake identities which results to scamming. the worse app ever.",gcash,520020791,
I cant verify myself,2020-11-04 03:55:50,1,Riri973489942477,False,Cant verify myself. Each time  i try the app crashes. Please fix asap thank you,gcash,520020791,
Will no longer use this app,2020-09-28 13:42:31,1,seng0406,False,Will you please stay the free of charge. There’s a lot of user that will find for a free of charge.,gcash,520020791,
My gcash app not working,2020-08-06 15:03:45,1,glaiza ann,False,Why is my gcash app not working?i uninstall and download it many times but still not working please help,gcash,520020791,
Paypal Cash-in Not Working,2020-08-01 02:08:29,1,Xangie0712,False,I’ve been trying since yesterday to cash-in via Paypal but it keeps prompting me to “update app”. My Gcash app is updated. Please fix ASAP,gcash,520020791,
Gcredit,2020-07-22 00:41:02,2,Bal na walang malay,False,"Please remove this feature,its not working ever since",gcash,520020791,
Regular Load to Gcash,2019-11-05 07:14:26,3,bi-an,False,Please return back the cash in via Regular Load to Gcash..,gcash,520020791,
Pay bills - SSS PRN,2020-03-11 19:27:22,1,Hersheylang0608,False,It is very convenient before but now it is missing from the options. Please have it back 😢,gcash,520020791,
Gcredit,2020-02-25 03:03:14,2,Kiel2127,False,Kindly update it again that gcredit can be used to pay for the bills.,gcash,520020791,
Face ID,2019-08-14 08:41:18,3,JAS1788,False,There should be a function that will utilize Face ID feature.,gcash,520020791,
What is wrong with your system!?,2019-10-12 15:47:08,1,annengggg,False,I can’t even buy a load!,gcash,520020791,
No helpful,2019-09-04 03:03:40,1,Kt234155,False,The app is not user friendly especially if you wanted to reset your pin.,gcash,520020791,
iOS app,2019-08-18 20:02:09,5,churaro,False,Bakit hindi updated ang version ng gcash sa appstore? Pwede paki check?,gcash,520020791,
System Error,2019-07-12 11:44:19,1,Jdg...1234,False,I cant even fully verify my account. It will always say system error,gcash,520020791,
Dont try to download,2019-06-27 06:15:07,1,fear411,False,Gcash Verification on this app is not working. EKYC is not working for existing customers who was fully verified but needs to undergo full verification again.,gcash,520020791,
"Missing Php18,000",2019-05-20 06:40:06,1,Angxious,False,I did a bank transfer and never received a text message. No reply on their Gcash messenger and hotline is just an ivr. Please return my money!,gcash,520020791,
voucher pocket expiring soon,2019-05-15 08:09:57,3,Patss15,False,when i use my vouchers it says app is not updated or older version but i already have the updated version so why is this happening,gcash,520020791,
I can't connect my gcash mastercard,2019-01-16 13:57:04,2,rowellicious,False,"It says ""it seems you have logged in using another device...."" Kahit isa lang naman ang phone(ios) ko at lahat ng troubleshooting ginawa ko na. Pano ko ngayon magagamit ang gcash mastercard? 😶",gcash,520020791,
Concentrix ph makati slc is a scam,2019-05-07 09:16:52,1,youratoxic,False,Concentrix promise for employees 100 gcash after download i downloaded and fully verify my account and never receive any points very disappointed,gcash,520020791,
USELESS,2019-04-30 11:56:53,1,jkematong,False,"It's been weeks since I cannot cash in through my BDO debit card. Useless app, useless Customer Service. Doesn't even reply on my chats!!!!",gcash,520020791,
Bad costumer service always busy hotline,2019-03-12 15:33:51,1,@relix,False,Bad cs 2882 no answering online always busy..does no response on my inquire even the fb gcash messenger does not reply on my inquire..too frustrated,gcash,520020791,
Not working,2019-02-17 13:05:30,1,Drachir3129,False,"Always at the it said 

Something went wrong",gcash,520020791,"{'id': 7391854, 'body': 'Hi Drachir, can you give us more details on what action prompted the error message? You can also send us an email at support@gcash.com or call 2882 with your GCash mobile number so we can check. Thank you.', 'modified': '2019-02-21T04:18:15Z'}"
ALWAYS HAS AN ISSUE,2019-02-07 12:03:15,1,Bam1097,False,"This cash in via 7/11 and convenient stores doesnt work,it does not cater large banks like bdo and metrobank and a complete waste of time. Paymaya is better",gcash,520020791,"{'id': 7205307, 'body': ""Hi Bam, we're sorry for the inconvenience. You may cash-in over the counter at other GCash partners listed here: bit.ly/cash-in-partners. Cash-in is also available via online banking, Mastercard/Visa debit cards, and our remittance partners. We hope this helps!"", 'modified': '2019-02-08T06:43:28Z'}"
What is wrong?,2019-02-02 19:31:46,1,BLasT ShmuEL,False,"I cant accept the terms and condition in Invest Money, the layout is not compact, the check box overlaps and you cant click that.",gcash,520020791,
It Gets worse overtime,2019-02-01 02:40:50,1,Joannie Rose,False,"I loved Gcash when it started because of the Cashbacks and Vouchers, now it gets worse and worse as it grows bigger",gcash,520020791,
Error,2021-01-23 01:43:34,2,Joa1206,False,My gcash having some errors. Please fix it,gcash,520020791,
Poor App!!!,2018-12-05 12:25:19,1,PauZS,False,"After updating, now my account says i cant cash in thru bpi as my account needs tobe verified first. My account is already fully verified, fyi.",gcash,520020791,
Verification issue,2018-08-14 07:23:13,1,Michael Bernarte,False,Why my verification is taking so long? Ive tried so many times and yet no response from you guys!,gcash,520020791,
App keeps crashing on startup,2018-05-02 04:39:17,1,geonymous,False,"With the recent update, my iphone 5 wont run the app. Running ios 9.3.4, pretty much useless now",gcash,520020791,
Can’t Connect,2018-04-06 06:04:48,1,Vincemendia,False,Always prompting me please try again later. Stuck in first screen,gcash,520020791,
Unable to Install,2021-05-04 12:30:03,1,Ikelskie,False,I downloaded tje app and inputted my bumber and got an error something went wrong. What a good way to start my journey.,gcash,520020791,
Always a headache!,2021-05-03 07:43:41,1,MissGG96,False,Not being able to cash in from paypal for almost 3months!! and it's been a headache since then!!!! I'm not happy with gcash honestly!!,gcash,520020791,
This app is trash!,2021-05-02 01:29:53,1,☠️👏🏻👎🏻,False,"always having issues on holidays, paydays and any day you can think of that you might need your money on. T R A S H!",gcash,520020791,
Can’t use in 2phone pro max,2021-04-30 06:51:02,1,*Laine,False,Cant use in my iphone 12 promax. Cannot send cash or even pay bills.,gcash,520020791,
Worst resolution,2021-01-05 05:46:30,1,apesssssssssssd,False,They’re very hard to communicate with. Slow processing and poor in making resolutions.,gcash,520020791,
I’ve been robbed by gcash,2020-12-14 03:21:57,1,carlakus,False,I lost 11k and the gcash support is not helping me to get my money back!!!! No the application is no longer running and wanted to raise a ticket... magnanakaw po app na to.,gcash,520020791,
cannot use invest money,2020-01-25 01:33:37,3,skypillars,False,"cannot click agree to terms check box in the subscribe page. 
screen is not flexible for small sized phone like apple 5s..",gcash,520020791,
Thanks,2020-12-11 03:49:35,5,ayangrande,False,"Thank you Gcash,
Done upgradng my gcash apps",gcash,520020791,
Student ID,2020-11-17 08:03:01,2,Kkhimo,False,Can you please put STUDENT ID to fully verified those students that doesn’t have valid ID.,gcash,520020791,
Update,2020-11-01 07:32:45,1,ennaeiran,False,Why I cannot update the app? It says ‘the developer has removed the app from the apple store. What can i do?,gcash,520020791,
Cash in issues,2020-10-16 01:55:55,1,maricbuen,False,Yesterday i cash in at 7-11 but the money does not appear in my account,gcash,520020791,
So hassle,2020-07-29 04:49:01,1,ninzgel28,False,Why i cant verified my account so hassle so many times i tried to verify my account please help,gcash,520020791,
