userName,rating,title,review,date,isEdited,app_name,app_id,developerResponse
glglrktk,1,Mandatory update/Not real time update,This app is kinda disappointing cuz it has a mandatory update time to time. I also wanted to address the transaction history it doesn’t have real time update which I think one of the down side of this app.,2021-02-17 04:29:38,False,gcash,520020791,
"sw.,?!'",1,Always bugged,Transactions always mess up and doesn’t go through. Takes a long time fix the problem. Load does appear to be sent but sim card doesn’t receive any.,2021-01-24 15:26:44,False,gcash,520020791,
Kanye SouthS,2,The button on agreeing to terms and conditions cant be pressed due to the wrong placement,I cant even accept the terms and condition for me to invest money because of the wrong placement of the check box. Please fix,2021-01-09 21:13:19,False,gcash,520020791,
lesjourneesdavril,3,Rating.,Convenient sana kaso andaming bugs and errors. Right now I cant even link my paypal account kasi nagerror na naman. If they can improve their system then I think it is much better.,2020-08-02 12:26:19,False,gcash,520020791,
Adölf Hitler,2,No Student I.D,"We students don’t have any I.D just to verify our accounts, It’s only stuck on unverified accounts. Can’t send money to the seller where we buy some stuffs or foods such as mcdo’s or computer parts.",2020-10-22 06:25:43,False,gcash,520020791,
Josh Ma,2,"No dedicated iPad app, biometrics extra step.","The point of biometrics is to just use touch ID/Face ID then you’re in, not ask for the OTP. Give us an option to switch it on through MPIN or Biometrics login.

Also, why no web portal",2020-09-20 23:22:25,False,gcash,520020791,
gggggast,3,Cannot subscribe into a service,I cannot subscribe into a because the checkbox for the “I agree with the ...” doesn’t show fully. I cannot tick the checkbox.,2020-04-19 18:49:15,False,gcash,520020791,
011410,2,Cash in problem,"Almost perfect until early this month, gcash suspended cash in using other mastercard/visa: 😑, and i hate it.. they said on their promt to wait until further notice,so inconvenient.",2020-07-25 15:40:52,False,gcash,520020791,
Phrel,4,Cash in,I hope you can fix the cash in thru visa option soon..,2020-07-22 05:46:36,False,gcash,520020791,
RaisetteHann,3,Gcash credit not working,Since the update the gcash credit is no longer working properly..,2020-02-07 11:43:56,False,gcash,520020791,
elseniorita,1,Annoying,"I sent multiple emails to assist me with t&c and pp only to be advised to update the app, from the time that i dl this app i was not able to use it and pin is not working after resetting a million times. the only reason i dl this app is to send donations for covid very inconvenient.",2020-04-13 17:07:42,False,gcash,520020791,
JBrylle615,2,Linking GCash MasterCard,"Every time I open the page where I will input my GCash MasterCard number, there appears an error: Authentication Failed.

I cannot even input my Card number because the keyboard does not appear.",2019-12-07 03:15:57,False,gcash,520020791,
urieljas,1,WORST COSTUMER SERVICE!,"Honestly i love the app, its very convenient and simple. But their COSTUMER SERVICE IS THE WORST! I cashed in 1000 pesos through my registered bank account, my bank account was deducted but it did not reflect on my gcash account. I CALLED, EMAILED AND LIVE CHAT WITH THE COSTUMER SERVICE. Its been a month and still i didn't get any proper response or progress on my problem.",2020-02-05 07:37:19,False,gcash,520020791,
Lakatoshe,1,Gcash Invest,"I tried investing 1,500. The money has been deducted to my wallet but I had received no text notification or email confirmation about my investment. I chack in my 'total subscription' zero padin at no pending subscription parin kahit nabawasan na ng pera ang wallet ko. Nag email nako sa kanila wala paring reply pati sa 2882 tagal sumgot tapos wala parin 😔Napakahassle ng app nato. So I don't recommend it",2019-10-26 08:15:21,False,gcash,520020791,
alexccastillo,3,Screen Is Not Fit,"Seems that the display of GCash Invest doesn’t fit with iPhone SE. Please assist since I cannot continue the process, I having trouble clicking the box.",2019-06-18 23:37:40,False,gcash,520020791,
hastangwafuha214,1,"More cash in option, GCredit recommendation","You should partner with Bangko de Oro (BDO) its really hard to transfer funds from my bank to gcash, and for GCredit, customers should be able to transfer their GCredit credit limit and be able to withdraw it to cash. Not all people wants cashless transactions.",2019-08-02 23:50:34,False,gcash,520020791,
Froiiiiii,3,Barcode Cash-In Not Usable,When will you fix this issue? Very sad. So convenient using cash-in features through barcode scanning. 🙁🙁,2019-02-06 13:36:58,False,gcash,520020791,"{'id': 7205310, 'body': ""Hi Froi, we're sorry for the inconvenience. You may cash-in over the counter at other GCash partners listed here: bit.ly/cash-in-partners. Cash-in is also available via online banking, Mastercard/Visa debit cards, and our remittance partners. We hope this helps!"", 'modified': '2019-02-08T06:43:41Z'}"
Cofinet,4,Autosweep,Slex’s autosweep is one of the hardest transpo service to load. Almost perfect for me yun lang ang issue ko that’s why i’m giving it 4/5. Technically I can give it all 5,2019-05-11 10:15:11,False,gcash,520020791,
melbadr,2,Cannot open the app,I can’t open the app. It says you are fixing the problem. You should have told us ahead of time before you make any system maintenance.,2019-05-04 04:25:35,False,gcash,520020791,
bayawakk,1,My rate,"I downloaded the app since some online transaction is requiring me to pay under gcash. But after checking all the reviews i delete the app right away. Gcash cmon, your stealing money from your customers and lousy customer service.",2019-03-04 23:36:30,False,gcash,520020791,"{'id': 7578597, 'body': ""Hi, we're sorry to hear that you are unhappy with our app. We are working on improving our app daily and we hope you can give it another try sometime."", 'modified': '2019-03-05T08:52:19Z'}"
cheesecake29,4,Verification,Please bring back the verification where we can use our student ID’s ☹️,2020-09-16 06:58:39,False,gcash,520020791,
WhatThe...Me,1,Goodbye Gcash,"I relied only to GCash when reloading my mobile phone. That was when the *119# service was still working (offline). Now that they ended this cash in service, I stopped using it. I attempted the full verification process, but just keep diverting into Jian Gcash messenger - such a waste of time.",2019-01-15 14:01:08,False,gcash,520020791,
chi748/92,1,Tried to verify 3 times,Followed their instructions in verifications but never received any further notice. Tried their customer service hotline but there is no instructions to where i can verify and it is very confusing. It take a long time to wait for a hotline.,2018-08-31 08:37:32,False,gcash,520020791,
micahartehan,1,PayPal to Gcash not working,"I was able to use this feature in the past with no problems but now my money is stuck because I cash it in to gcash. No one replies in both gcash care, twitter and email. It's also very hard to reach out using their hotline.",2018-05-25 15:10:00,False,gcash,520020791,
VonMiguel2009,5,HIGHLY RECOMMENDED,Very smooth transaction always. User friendly. All in one… love this apps. Great 👍,2021-06-01 13:21:14,False,gcash,520020791,
RandomCitizen69,1,Ticket submission,"I have been trying to verify my account using an ID that is not on the list but, every time I try to submit a ticket nothing seems to happen. No tickets are created so I am unable to fully verify my account.",2021-05-28 06:45:39,False,gcash,520020791,
alexacobra,2,Limited text in email input,My email address is long and unfortunately does not fit the email input and I can’t proceed to creating an account,2021-05-08 12:27:37,False,gcash,520020791,
_johnnavs,1,Hire a more competent and efficient customer support,My issue regarding multiple scan to pay debits has not been fixed yet. Been waiting for a month and I’m receiving no progress. Please hire more competent and efficient customer service,2021-01-30 15:58:49,False,gcash,520020791,
dgsfhhssgbnssg,1,Not happy,"Gcash is becoming worst. Of course i understand that they charge for transactions. But now, they also remove the load rebate and replaced it with load2win but the load2win website does not even work. I hope they fix this.",2021-01-11 14:32:07,False,gcash,520020791,
Pameeeiii,1,Poor app maintenance,"App is always updating but still you get a lot of error/bug. Bank transfer is sometimes not working, trouble logging in, deductions and error. I’m not sure if they aim for convenience anymore their app is becoming an inconvenience tbh.",2020-11-03 04:43:08,False,gcash,520020791,
AvatarHale,2,Face ID doesn’t work,Just shows an error saying something’s wrong. Not much help either. Test your new features before you roll them out as an update.,2020-09-09 02:27:28,False,gcash,520020791,
Trisya Mayee,2,Invite,"Is there any incentives when you successfully invited someone? If there is, i invited one of my friend and she clicked the link i sent to her and she successfully made her gcash account but we don’t have any incentives received..",2020-07-06 07:44:56,False,gcash,520020791,
netwig,1,Useless,"They took away the option to cashin by debit card so I have to do a bank transfer. It was my payment method for Apple, but now I always get payment failed, even though there are sufficient funds. Can’t get any support",2020-09-07 06:04:39,False,gcash,520020791,
MrsAvatarKyoshi,1,App Crashes,The app always crashes whenever I’m trying to get verified. I just really want that to get fixed. This would be such an amazing app if it doesn’t crashes that often. Please do something about it.,2020-06-18 15:25:49,False,gcash,520020791,
